       512
        -68.000832         44.454445
        -67.997780         44.453331
        -67.994446         44.452778
        -67.989441         44.455002
        -67.986389         44.455559
        -67.985001         44.451946
        -67.986389         44.450001
        -67.986946         44.447498
        -67.986946         44.444721
        -67.983940         44.438915
        -67.982681         44.436653
        -67.981415         44.434357
        -67.980293         44.432339
        -67.969597         44.413052
        -67.833336         44.166668
        -67.833336         44.000000
        -67.666664         44.000000
        -67.666664         43.833332
        -67.666664         43.333332
        -69.000000         43.333332
        -69.000000         43.666668
        -69.333336         43.666668
        -69.333336         43.976669
        -69.333336         43.980278
END
       511
        -67.000000         44.796112
        -67.000000         44.333332
        -66.833336         44.333332
        -66.833336         44.000000
        -66.833336         43.833332
        -67.666664         43.833332
        -67.666664         44.000000
        -67.833336         44.000000
        -67.833336         44.166668
        -67.969597         44.413052
        -67.980293         44.432339
        -67.981415         44.434357
        -67.982681         44.436653
        -67.983940         44.438915
        -67.986946         44.444721
        -67.986946         44.447498
        -67.986389         44.450001
        -67.985001         44.451946
        -67.986389         44.455559
        -67.989441         44.455002
        -67.994446         44.452778
        -67.997780         44.453331
        -68.000832         44.454445
END
       513
        -69.338608         43.975555
        -69.333336         43.976669
        -69.333336         43.666668
        -69.000000         43.666668
        -69.000000         43.333332
        -69.000000         43.166668
        -69.166664         43.166668
        -69.166664         43.000000
        -69.333336         43.000000
        -69.333336         42.833332
        -69.666664         42.833332
        -70.812607         42.833332
        -70.811943         42.835556
END
       515
        -67.666664         43.333332
        -67.666664         43.000000
        -67.666664         42.333332
        -68.833336         42.333332
        -69.666664         42.333332
        -69.666664         42.833332
        -69.333336         42.833332
        -69.333336         43.000000
        -69.166664         43.000000
        -69.166664         43.166668
        -69.000000         43.166668
        -69.000000         43.333332
        -67.666664         43.333332
END
       514
        -70.812607         42.833332
        -69.666664         42.833332
        -69.666664         42.333332
        -70.000000         42.333332
        -70.000000         42.000000
END
       521
        -68.833336         42.333332
        -68.833336         41.000000
        -69.500000         41.000000
        -69.500000         41.166668
        -69.833336         41.166668
        -69.833336         41.333332
        -69.993889         41.333332
        -69.994720         41.335556
        -69.994720         41.338612
        -69.995834         41.340832
        -70.000000         41.344723
        -70.000000         42.333332
        -68.833336         42.333332
END
       522
        -67.666664         42.333332
        -67.666664         41.833332
        -67.666664         41.333332
        -68.166664         41.333332
        -68.166664         41.166668
        -68.333336         41.166668
        -68.333336         41.000000
        -68.833336         41.000000
        -68.833336         42.333332
        -67.666664         42.333332
END
       561
        -67.306992         42.333332
        -67.302948         42.333332
        -67.300758         42.330856
        -67.267540         42.293198
        -67.234360         42.255527
        -67.201218         42.217846
        -67.168114         42.180161
        -67.135048         42.142460
        -67.102020         42.104752
        -67.069038         42.067032
        -67.036095         42.029308
        -67.003189         41.991573
        -66.970322         41.953827
        -66.937492         41.916069
        -66.904701         41.878304
        -66.871941         41.840527
        -66.865715         41.833332
        -66.875359         41.833332
        -67.666664         41.833332
        -67.666664         42.333332
        -67.306992         42.333332
END
       551
        -65.666664         42.000000
        -65.666664         41.833332
        -66.865715         41.833332
        -66.871941         41.840527
        -66.904701         41.878304
        -66.937492         41.916069
        -66.970322         41.953827
        -67.003189         41.991573
        -67.036095         42.029308
        -67.069038         42.067032
        -67.102020         42.104752
        -67.135048         42.142460
        -67.168114         42.180161
        -67.201218         42.217846
        -67.234360         42.255527
        -67.267540         42.293198
        -67.300758         42.330856
        -67.302948         42.333332
        -66.000000         42.333332
        -66.000000         42.166668
        -65.833336         42.166668
        -65.833336         42.000000
        -65.666664         42.000000
END
       539
        -71.170830         41.473331
        -71.166664         41.476112
        -71.166664         41.333332
        -71.166664         41.166668
        -71.333336         41.166668
        -71.333336         40.833332
        -71.666664         40.833332
        -71.666664         41.000000
        -71.666672         41.333332
        -71.666672         41.352497
END
       562
        -66.875359         41.833332
        -66.865715         41.833332
        -66.839233         41.802738
        -66.806557         41.764946
        -66.773918         41.727142
        -66.741318         41.689327
        -66.708763         41.651505
        -66.676239         41.613670
        -66.643753         41.575832
        -66.611305         41.537979
        -66.578896         41.500114
        -66.546532         41.462246
        -66.514191         41.424366
        -66.481895         41.386478
        -66.449638         41.348579
        -66.417419         41.310673
        -66.385231         41.272755
        -66.353088         41.234829
        -66.320976         41.196896
        -66.288910         41.158947
        -66.256874         41.120998
        -66.224869         41.083035
        -66.192909         41.045059
        -66.160988         41.007080
        -66.097244         40.931087
        -66.065430         40.893082
        -66.033653         40.855064
        -66.001907         40.817036
        -65.970207         40.778999
        -65.938530         40.740959
        -65.906898         40.702908
        -65.875305         40.664841
        -65.843742         40.626774
        -65.812210         40.588692
        -65.780724         40.550602
        -65.749268         40.512505
        -65.738953         40.500000
        -66.666664         40.500000
        -66.666664         40.666668
        -66.833336         40.666668
        -66.833336         40.833332
        -67.000000         40.833332
        -67.000000         41.000000
        -67.166664         41.000000
        -67.166664         41.166668
        -67.666664         41.166668
        -67.666664         41.333332
        -67.666664         41.833332
        -66.875359         41.833332
END
       552
        -65.666664         41.833332
        -65.666664         40.500000
        -65.738953         40.500000
        -65.749268         40.512505
        -65.780724         40.550602
        -65.812210         40.588692
        -65.843742         40.626774
        -65.875305         40.664841
        -65.906898         40.702908
        -65.938530         40.740959
        -65.970207         40.778999
        -66.001907         40.817036
        -66.033653         40.855064
        -66.065430         40.893082
        -66.097244         40.931087
        -66.160988         41.007080
        -66.192909         41.045059
        -66.224869         41.083035
        -66.256874         41.120998
        -66.288910         41.158947
        -66.320976         41.196896
        -66.353088         41.234829
        -66.385231         41.272755
        -66.417419         41.310673
        -66.449638         41.348579
        -66.481895         41.386478
        -66.514191         41.424366
        -66.546532         41.462246
        -66.578896         41.500114
        -66.611305         41.537979
        -66.643753         41.575832
        -66.676239         41.613670
        -66.708763         41.651505
        -66.741318         41.689327
        -66.773918         41.727142
        -66.806557         41.764946
        -66.839233         41.802738
        -66.865715         41.833332
        -65.666664         41.833332
END
       538
        -70.208977         41.294884
        -70.250000         41.299999
        -70.500000         41.333332
        -70.642174         41.352482
END
       538
        -69.995834         41.340832
        -70.000000         41.344723
        -70.000000         41.348331
        -70.000000         41.550835
        -70.000000         41.567780
        -70.000000         41.666668
        -70.000000         41.670696
END
       538
        -71.166664         41.333332
        -70.833336         41.333332
END
       538
        -71.166664         41.476112
        -71.166664         41.333332
END
       611
        -71.666672         41.352497
        -71.666672         41.333332
        -71.666664         41.000000
        -71.916672         41.000000
END
       537
        -70.500000         41.333332
        -70.250000         41.299999
        -70.208977         41.294884
END
       537
        -70.000000         41.245583
        -70.000000         39.833332
        -71.000000         39.833332
        -71.000000         39.833332
        -71.666664         39.833332
        -71.666664         40.833332
        -71.333336         40.833332
        -71.333336         41.166668
        -71.166664         41.166668
        -71.166664         41.333332
        -70.833336         41.333332
END
       526
        -69.993889         41.333332
        -69.833336         41.333332
        -69.833336         41.166668
        -69.500000         41.166668
        -69.500000         41.000000
        -68.833336         41.000000
        -68.833336         39.833332
        -69.000000         39.833332
        -70.000000         39.833332
        -70.000000         41.245583
END
       525
        -67.666664         41.333332
